ts,temp_dht,pm1,pm25,pm10
2026-03-31 13:10:00,32.0,7.111111111111111,11.777777777777779,13.777777777777779
2026-03-31 13:20:00,32.0,6.888888888888889,12.444444444444445,14.88888888888889
2026-03-31 13:30:00,32.0,6.8,10.8,12.3
2026-03-31 13:40:00,32.0,6.444444444444445,10.444444444444445,11.333333333333334
2026-03-31 13:50:00,32.0,7.666666666666667,12.555555555555555,15.222222222222221
2026-03-31 14:00:00,32.0,6.7,11.3,13.1
2026-03-31 14:10:00,32.0,7.444444444444445,12.222222222222221,13.555555555555555
2026-03-31 14:20:00,32.0,6.555555555555555,11.222222222222221,12.777777777777779
2026-03-31 14:30:00,32.0,6.1,10.5,11.9
2026-03-31 14:40:00,32.0,6.333333333333333,11.11111111111111,13.0
2026-03-31 14:50:00,32.0,7.111111111111111,11.444444444444445,13.11111111111111
2026-03-31 15:00:00,32.0,6.7,11.0,12.5
2026-03-31 15:10:00,32.0,7.777777777777778,12.0,14.0
2026-03-31 15:20:00,32.0,6.444444444444445,11.333333333333334,13.666666666666666
2026-03-31 15:30:00,32.0,7.6,12.5,14.0
2026-03-31 15:40:00,32.0,6.333333333333333,10.777777777777779,11.88888888888889
2026-03-31 15:50:00,32.0,6.555555555555555,10.0,11.777777777777779
2026-03-31 16:00:00,32.0,6.3,10.2,11.4
2026-03-31 16:10:00,32.0,5.444444444444445,10.777777777777779,12.555555555555555
2026-03-31 16:20:00,32.0,6.333333333333333,11.222222222222221,12.555555555555555
2026-03-31 16:30:00,32.0,6.6,11.1,12.3
2026-03-31 16:40:00,32.0,6.111111111111111,9.777777777777779,11.666666666666666
2026-03-31 16:50:00,32.0,5.666666666666667,9.444444444444445,10.88888888888889
2026-03-31 17:00:00,32.0,6.7,10.4,12.6
2026-03-31 17:10:00,32.0,6.222222222222222,11.0,11.444444444444445
2026-03-31 17:20:00,32.0,8.555555555555555,15.444444444444445,17.333333333333332
2026-03-31 17:30:00,32.0,8.6,15.2,17.3
2026-03-31 17:40:00,32.0,7.555555555555555,14.0,16.666666666666668
